@relation bank-weka.filters.supervised.instance.Resample-B0.0-S1-Z30.0-no-replacement-V-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P100.0-S1-weka.filters.supervised.instance.SMOTE-C2-K5-P93.0-S1

@attribute age numeric
@attribute job {unemployed,services,management,blue-collar,self-employed,technician,entrepreneur,admin.,student,housemaid,retired,unknown}
@attribute marital {married,single,divorced}
@attribute education {primary,secondary,tertiary,unknown}
@attribute default {no,yes}
@attribute balance numeric
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute contact {cellular,unknown,telephone}
@attribute day numeric
@attribute month {oct,may,apr,jun,feb,aug,jan,jul,nov,sep,mar,dec}
@attribute duration numeric
@attribute campaign numeric
@attribute pdays numeric
@attribute previous numeric
@attribute y {no,yes}

@data
29,admin.,single,secondary,no,1117,yes,no,unknown,8,may,77,2,-1,0,no
30,student,single,secondary,no,3096,no,no,cellular,26,jan,123,1,-1,0,no
36,management,divorced,tertiary,no,0,no,no,cellular,28,aug,81,4,-1,0,no
28,management,single,tertiary,no,1027,yes,no,cellular,14,may,433,1,-1,0,no
39,blue-collar,married,primary,no,2303,yes,no,unknown,17,jun,775,3,-1,0,yes
53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,no
29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,no
37,technician,single,secondary,no,2442,no,no,cellular,16,feb,91,3,-1,0,yes
34,management,married,tertiary,no,436,yes,no,cellular,17,apr,28,1,345,1,no
29,management,married,tertiary,no,20,yes,no,cellular,12,may,418,1,-1,0,no
54,management,married,primary,no,3859,no,yes,cellular,20,nov,104,3,-1,0,no
54,unemployed,married,primary,no,541,yes,no,cellular,3,feb,237,3,-1,0,no
36,services,married,secondary,no,-11,yes,no,cellular,30,jul,172,28,-1,0,no
34,technician,single,secondary,no,4943,yes,yes,cellular,19,nov,117,2,-1,0,no
26,self-employed,married,tertiary,no,479,yes,no,cellular,9,feb,133,3,-1,0,no
26,admin.,single,secondary,no,609,no,no,telephone,28,jan,112,1,-1,0,no
38,technician,married,tertiary,no,1161,yes,no,unknown,8,may,665,1,-1,0,no
38,services,married,secondary,no,-140,no,no,unknown,25,jun,456,3,-1,0,no
50,self-employed,married,unknown,no,-84,yes,no,unknown,6,may,101,1,-1,0,no
72,retired,married,primary,no,796,no,no,cellular,24,apr,173,2,-1,0,no
30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,no
37,admin.,married,secondary,no,1314,yes,no,cellular,8,may,682,2,85,7,no
61,management,married,tertiary,no,997,no,no,cellular,10,mar,106,1,-1,0,yes
56,blue-collar,married,primary,no,551,no,no,unknown,29,may,27,1,-1,0,no
67,retired,married,primary,no,2301,no,no,cellular,16,apr,124,1,-1,0,no
29,management,single,tertiary,no,572,no,no,cellular,16,dec,314,1,195,1,yes
32,management,married,tertiary,no,0,no,no,cellular,19,nov,66,1,-1,0,no
50,blue-collar,married,secondary,no,181,yes,no,cellular,17,apr,599,2,-1,0,no
39,technician,married,tertiary,no,-276,no,yes,cellular,11,aug,121,4,-1,0,no
34,technician,married,secondary,no,-228,yes,no,cellular,20,apr,187,3,332,3,no
58,blue-collar,married,primary,no,23,yes,no,unknown,20,may,91,6,-1,0,no
25,student,single,secondary,no,8,no,no,cellular,22,apr,107,2,-1,0,yes
37,technician,single,tertiary,no,3315,yes,no,cellular,9,apr,820,2,-1,0,no
29,admin.,single,tertiary,no,14,no,no,cellular,29,sep,87,1,120,1,no
32,services,single,secondary,no,0,no,yes,cellular,11,jul,333,2,-1,0,no
31,blue-collar,single,secondary,no,16,no,no,cellular,7,jul,387,1,-1,0,no
28,admin.,single,secondary,no,26,yes,no,cellular,7,may,227,2,-1,0,no
35,blue-collar,married,secondary,no,5304,yes,no,cellular,20,nov,340,1,183,2,no
53,blue-collar,married,primary,no,4143,no,no,cellular,15,jul,200,3,-1,0,no
59,unemployed,married,primary,no,0,no,no,cellular,30,jan,3025,2,-1,0,no
42,admin.,single,secondary,no,30,yes,no,cellular,4,feb,98,1,266,3,no
58,retired,married,unknown,no,937,no,no,cellular,5,aug,155,1,-1,0,no
32,management,married,tertiary,no,71,yes,no,cellular,21,jul,221,8,-1,0,no
24,blue-collar,single,secondary,no,174,yes,yes,cellular,18,may,487,1,-1,0,yes
31,blue-collar,married,secondary,no,1766,no,yes,cellular,5,jun,166,2,-1,0,yes
34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,no
26,admin.,single,secondary,no,255,no,no,cellular,30,apr,457,1,80,1,yes
37,blue-collar,married,primary,no,543,yes,no,unknown,21,may,281,1,-1,0,no
70,retired,married,secondary,no,1164,no,no,telephone,14,may,338,3,185,2,no
42,blue-collar,married,primary,no,7041,yes,no,cellular,28,jul,386,4,-1,0,no
32,blue-collar,married,secondary,no,9,yes,no,cellular,17,apr,334,2,-1,0,no
33,technician,married,secondary,no,9305,yes,no,cellular,17,apr,407,2,-1,0,no
42,management,married,secondary,no,-189,yes,no,unknown,12,may,247,2,-1,0,no
46,blue-collar,married,primary,no,1429,yes,no,unknown,14,may,91,1,-1,0,no
34,technician,married,tertiary,no,691,yes,yes,unknown,2,jun,70,1,-1,0,no
53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,no
47,self-employed,married,tertiary,no,4543,yes,no,unknown,14,may,162,1,-1,0,no
38,services,married,secondary,no,-762,yes,yes,unknown,30,may,408,2,-1,0,no
28,entrepreneur,married,unknown,no,1034,no,no,cellular,29,jan,113,1,-1,0,no
47,admin.,married,secondary,no,1060,yes,no,unknown,6,jun,83,3,-1,0,no
28,management,married,tertiary,no,1480,yes,no,cellular,18,may,143,1,-1,0,no
51,technician,married,primary,no,1550,no,no,unknown,20,jun,12,5,-1,0,no
27,services,married,secondary,no,-1202,yes,no,unknown,4,jun,749,2,-1,0,no
34,admin.,married,secondary,no,247,no,no,cellular,8,oct,401,2,-1,0,yes
62,management,married,tertiary,no,1859,no,no,telephone,6,aug,245,3,-1,0,yes
42,technician,single,unknown,no,344,yes,no,unknown,3,jun,26,7,-1,0,no
38,entrepreneur,married,tertiary,no,6704,yes,no,unknown,21,may,205,2,-1,0,no
40,blue-collar,married,primary,no,-335,yes,no,unknown,27,may,260,1,-1,0,no
34,management,married,tertiary,no,176,no,no,cellular,18,aug,61,4,-1,0,no
42,admin.,divorced,secondary,no,1076,yes,no,unknown,14,may,213,1,-1,0,no
37,blue-collar,married,secondary,no,427,yes,yes,unknown,9,jun,371,3,-1,0,no
46,admin.,single,secondary,no,1790,yes,no,unknown,5,jun,214,5,-1,0,no
33,management,single,tertiary,no,1909,no,no,cellular,8,aug,191,2,-1,0,no
40,management,married,tertiary,no,-17,yes,yes,cellular,11,may,474,1,256,1,yes
58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,no
46,admin.,married,secondary,no,466,yes,no,cellular,29,jan,169,1,-1,0,no
37,management,married,primary,no,22856,no,no,cellular,2,jul,154,1,388,1,no
38,services,married,secondary,no,-314,yes,no,unknown,28,may,66,2,-1,0,no
59,housemaid,married,primary,no,0,no,no,cellular,27,aug,76,11,-1,0,no
31,services,single,secondary,no,11386,yes,no,cellular,20,nov,356,1,-1,0,no
31,admin.,married,secondary,no,88,yes,yes,cellular,8,aug,189,2,-1,0,no
34,admin.,married,secondary,no,1671,no,no,unknown,21,may,160,1,-1,0,no
41,management,married,tertiary,no,140,yes,no,unknown,5,jun,65,3,-1,0,no
38,management,single,tertiary,no,0,no,no,cellular,24,jul,164,1,-1,0,no
38,unemployed,single,tertiary,no,0,no,no,cellular,6,feb,39,2,-1,0,no
47,technician,married,secondary,no,826,yes,no,telephone,18,nov,195,3,112,8,no
40,blue-collar,married,secondary,no,271,yes,no,unknown,29,may,483,2,-1,0,no
35,technician,married,tertiary,no,118,no,no,cellular,6,aug,358,2,-1,0,no
26,blue-collar,single,secondary,no,396,yes,no,unknown,28,may,302,1,-1,0,no
32,services,single,secondary,no,152,yes,no,cellular,25,may,158,2,-1,0,yes
52,services,divorced,secondary,no,238,yes,no,cellular,6,may,101,1,362,5,no
50,technician,married,secondary,no,0,no,no,cellular,7,jul,152,2,-1,0,no
25,technician,single,tertiary,no,468,yes,no,unknown,15,may,147,1,-1,0,no
32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,no
45,technician,single,unknown,no,7108,yes,yes,cellular,18,nov,53,1,172,3,no
38,technician,married,secondary,no,740,no,no,cellular,7,aug,259,3,-1,0,no
32,student,married,secondary,no,1694,yes,no,cellular,28,jan,929,1,-1,0,no
30,technician,single,secondary,no,-522,yes,yes,cellular,5,may,670,2,286,6,yes
30,management,married,tertiary,no,102,yes,no,cellular,5,apr,470,7,426,3,yes
45,services,single,secondary,no,1757,yes,no,cellular,20,apr,1010,3,326,1,no
43,blue-collar,married,primary,no,7343,yes,no,unknown,2,jun,217,4,-1,0,no
37,admin.,married,secondary,no,749,no,no,cellular,21,apr,219,1,-1,0,no
55,retired,married,primary,no,-966,no,yes,cellular,14,may,104,1,-1,0,no
56,blue-collar,married,secondary,no,2190,no,yes,cellular,30,jan,90,2,232,1,no
41,technician,married,tertiary,no,0,no,no,unknown,20,jun,95,1,-1,0,no
39,blue-collar,single,primary,no,6,yes,no,cellular,19,nov,286,2,-1,0,no
57,housemaid,single,secondary,no,254,no,no,cellular,8,oct,676,1,-1,0,no
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,no
36,services,married,secondary,no,257,yes,no,cellular,12,may,86,2,-1,0,no
44,technician,divorced,secondary,no,809,yes,no,unknown,15,may,118,4,-1,0,no
41,blue-collar,married,secondary,no,641,yes,no,unknown,13,may,161,1,-1,0,no
30,technician,single,secondary,no,4787,yes,no,cellular,18,nov,266,1,167,2,no
57,housemaid,married,secondary,no,0,no,no,cellular,22,aug,197,2,-1,0,no
30,services,married,secondary,no,0,yes,no,unknown,9,may,20,1,-1,0,no
32,blue-collar,married,primary,no,103,no,no,cellular,23,jul,312,1,-1,0,no
57,technician,married,tertiary,no,27069,no,yes,unknown,20,jun,174,3,-1,0,no
37,technician,single,secondary,no,61,yes,no,unknown,19,may,182,8,-1,0,no
75,retired,divorced,tertiary,no,3810,yes,no,cellular,16,nov,262,1,183,1,yes
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,no
31,blue-collar,single,tertiary,no,462,yes,yes,unknown,19,may,147,1,-1,0,no
35,technician,single,tertiary,no,2288,no,no,telephone,28,may,32,2,-1,0,no
48,admin.,divorced,unknown,no,-70,no,no,cellular,14,may,243,1,-1,0,no
32,management,single,tertiary,no,656,yes,yes,cellular,20,apr,148,2,-1,0,no
32,management,married,tertiary,no,2431,yes,no,cellular,14,may,646,5,-1,0,yes
35,technician,divorced,tertiary,no,4515,yes,no,cellular,19,nov,98,2,-1,0,no
37,technician,single,secondary,no,435,yes,no,unknown,26,may,210,1,-1,0,no
41,student,married,secondary,no,1309,no,no,unknown,20,jun,28,4,-1,0,no
45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,no
40,services,divorced,secondary,no,1959,yes,no,unknown,30,may,177,1,-1,0,no
37,management,married,tertiary,no,4039,no,yes,cellular,25,jul,106,2,-1,0,no
23,blue-collar,married,primary,no,1158,yes,no,cellular,16,apr,743,1,-1,0,no
39,entrepreneur,married,secondary,no,0,no,no,cellular,21,nov,108,7,-1,0,no
29,management,single,tertiary,no,1445,no,no,cellular,26,apr,328,2,143,2,yes
44,admin.,single,secondary,no,2524,no,no,unknown,19,jun,82,1,-1,0,no
37,services,married,secondary,no,658,yes,no,telephone,23,jul,175,1,-1,0,no
48,unemployed,married,tertiary,no,-471,yes,no,unknown,19,may,668,7,-1,0,no
83,retired,married,secondary,no,0,no,no,cellular,18,mar,140,10,-1,0,no
33,blue-collar,married,primary,no,511,yes,no,unknown,21,may,304,2,-1,0,no
39,technician,married,secondary,no,130,no,no,cellular,8,jul,202,2,-1,0,no
40,management,married,secondary,no,99,no,no,cellular,9,feb,15,5,-1,0,no
59,retired,married,tertiary,no,9676,no,no,telephone,27,mar,234,2,-1,0,yes
32,self-employed,married,secondary,no,-33,yes,no,unknown,28,may,234,3,-1,0,no
30,management,single,tertiary,no,47,no,yes,cellular,31,jul,11,17,-1,0,no
40,unemployed,divorced,secondary,no,507,yes,no,cellular,2,feb,134,1,266,7,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,no
38,services,divorced,secondary,no,792,no,no,unknown,6,jun,430,1,-1,0,no
29,services,married,secondary,no,308,yes,no,unknown,28,may,75,1,-1,0,no
52,admin.,single,unknown,no,2227,no,no,cellular,24,feb,242,2,-1,0,yes
37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,no
35,services,single,secondary,no,414,yes,no,cellular,20,apr,11,5,319,2,no
29,student,single,unknown,no,2929,no,no,cellular,11,aug,91,1,-1,0,no
34,technician,single,tertiary,no,586,yes,no,unknown,16,may,489,2,-1,0,no
27,blue-collar,single,primary,no,-179,yes,no,cellular,15,may,54,2,-1,0,no
30,management,single,tertiary,no,329,yes,no,unknown,6,jun,122,16,-1,0,no
42,admin.,married,secondary,no,323,yes,yes,unknown,8,may,280,2,-1,0,no
34,admin.,divorced,secondary,no,-251,no,no,cellular,18,jul,641,1,-1,0,yes
43,blue-collar,married,primary,no,188,yes,no,cellular,12,may,58,3,347,5,no
41,technician,married,tertiary,no,13,no,no,unknown,5,jun,189,2,-1,0,no
38,technician,single,tertiary,no,221,no,no,cellular,20,aug,79,3,-1,0,no
46,blue-collar,married,primary,no,2904,no,no,cellular,20,apr,277,2,-1,0,no
44,management,married,tertiary,no,3762,no,no,cellular,28,aug,125,12,-1,0,no
30,blue-collar,married,secondary,no,-99,yes,no,cellular,15,may,144,5,-1,0,no
51,blue-collar,married,secondary,no,160,yes,no,cellular,7,may,136,1,359,1,no
49,admin.,married,secondary,no,3608,yes,no,unknown,13,nov,231,1,-1,0,yes
57,housemaid,married,primary,no,7082,no,no,unknown,6,jun,69,3,-1,0,no
46,blue-collar,divorced,primary,no,216,no,no,cellular,2,feb,173,1,-1,0,no
52,management,married,tertiary,no,1339,yes,no,cellular,22,aug,343,5,-1,0,no
34,admin.,married,tertiary,no,69,no,yes,cellular,4,aug,120,3,1,6,yes
59,management,married,primary,no,2358,yes,no,cellular,17,apr,30,1,-1,0,no
29,management,single,tertiary,no,0,no,no,unknown,16,may,16,25,-1,0,no
57,retired,married,secondary,no,1044,no,no,telephone,11,jan,585,1,192,2,yes
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,no
31,technician,single,secondary,no,4888,yes,no,telephone,5,may,475,4,166,2,no
46,management,divorced,secondary,no,361,yes,no,unknown,19,may,86,7,-1,0,no
41,services,married,unknown,no,88,yes,no,cellular,11,may,105,1,336,2,no
32,management,single,tertiary,no,574,yes,no,cellular,14,apr,259,2,145,3,no
40,technician,married,secondary,no,697,no,no,cellular,24,jun,220,2,219,2,no
32,services,married,secondary,no,55,yes,no,unknown,15,may,546,9,-1,0,no
42,unemployed,divorced,tertiary,no,-166,no,no,cellular,29,aug,85,4,-1,0,no
31,self-employed,single,secondary,no,203,no,yes,cellular,19,nov,177,1,-1,0,no
26,blue-collar,single,secondary,no,179,no,no,cellular,30,jul,103,3,-1,0,no
30,admin.,married,secondary,no,11,yes,no,cellular,11,may,157,1,-1,0,no
57,retired,married,secondary,no,523,no,yes,cellular,2,feb,49,6,-1,0,no
54,entrepreneur,married,unknown,no,1956,no,no,cellular,19,nov,221,5,-1,0,no
33,management,single,tertiary,no,23,no,no,cellular,20,aug,216,3,-1,0,no
48,management,married,tertiary,no,1175,yes,no,telephone,18,nov,1476,3,-1,0,no
42,technician,divorced,secondary,no,0,yes,no,unknown,30,may,115,6,-1,0,no
51,self-employed,married,secondary,no,95,yes,no,cellular,23,jul,1309,4,-1,0,yes
32,self-employed,single,secondary,no,518,yes,no,cellular,18,may,34,7,-1,0,no
55,retired,married,primary,no,8894,no,no,unknown,11,jun,262,1,-1,0,no
44,blue-collar,married,secondary,no,878,yes,no,cellular,2,jun,130,1,-1,0,no
34,services,divorced,secondary,no,991,yes,no,cellular,6,may,89,1,344,1,no
30,blue-collar,single,primary,no,185,no,no,unknown,26,jun,11,1,-1,0,no
49,services,married,tertiary,no,306,yes,no,cellular,18,aug,285,7,-1,0,no
46,housemaid,single,tertiary,no,3232,no,no,telephone,15,jun,94,2,-1,0,no
40,management,divorced,tertiary,no,69,yes,no,cellular,6,may,503,2,280,2,no
51,blue-collar,married,primary,no,844,yes,no,unknown,29,may,184,3,-1,0,no
36,blue-collar,married,secondary,no,4438,yes,no,unknown,20,may,446,1,-1,0,yes
61,retired,married,secondary,no,313,no,yes,unknown,3,jul,42,1,-1,0,no
35,entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,74,1,168,4,no
34,blue-collar,single,secondary,no,215,no,no,cellular,3,mar,350,3,-1,0,yes
34,blue-collar,single,secondary,no,-72,yes,no,cellular,7,jul,273,5,-1,0,no
45,technician,married,secondary,no,1410,no,no,cellular,11,aug,71,2,-1,0,no
42,blue-collar,single,primary,no,92,no,no,cellular,30,jul,86,2,-1,0,no
32,technician,single,tertiary,no,569,no,yes,cellular,29,jan,348,1,-1,0,no
54,services,married,primary,no,8,yes,no,cellular,14,may,143,1,-1,0,no
33,admin.,married,secondary,no,220,yes,no,unknown,27,may,345,1,-1,0,no
51,management,married,tertiary,no,5108,yes,no,cellular,8,oct,272,1,102,8,no
36,services,married,secondary,no,3064,yes,no,telephone,26,aug,240,3,107,4,no
48,blue-collar,married,unknown,no,439,yes,no,cellular,2,feb,212,1,249,2,no
32,management,married,secondary,no,6217,yes,yes,cellular,18,nov,486,2,181,2,no
34,admin.,single,secondary,no,1,yes,no,cellular,22,jul,483,7,-1,0,no
42,technician,divorced,secondary,no,248,no,no,cellular,19,aug,163,4,-1,0,no
34,services,married,secondary,no,0,no,yes,unknown,2,jul,193,4,-1,0,no
43,management,single,secondary,yes,-1164,yes,yes,cellular,18,jul,76,4,-1,0,no
36,management,divorced,tertiary,no,1057,no,no,cellular,5,feb,383,2,-1,0,no
29,management,single,secondary,no,417,no,no,cellular,7,oct,90,1,-1,0,no
35,management,married,tertiary,no,0,no,no,cellular,11,jul,89,1,-1,0,no
40,management,married,tertiary,no,1041,yes,no,unknown,12,jun,73,1,-1,0,no
32,blue-collar,single,secondary,no,811,yes,no,cellular,14,may,563,1,-1,0,yes
53,retired,married,secondary,no,665,yes,no,cellular,22,apr,371,2,-1,0,yes
35,management,single,tertiary,no,1350,yes,no,cellular,16,apr,185,1,330,1,no
57,retired,married,secondary,no,107,no,no,cellular,14,jul,85,2,-1,0,no
42,technician,divorced,tertiary,no,7190,yes,no,cellular,29,jul,375,2,-1,0,no
51,management,single,tertiary,yes,-55,yes,no,cellular,18,aug,119,6,-1,0,no
57,technician,married,secondary,no,295,no,no,cellular,19,aug,151,11,-1,0,no
30,services,single,secondary,no,566,no,no,cellular,5,feb,110,1,-1,0,no
49,retired,married,primary,no,1672,no,no,cellular,17,jul,128,3,-1,0,no
34,admin.,married,tertiary,no,2552,yes,yes,cellular,25,sep,74,1,-1,0,no
42,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,no
43,unemployed,married,secondary,no,3529,no,no,cellular,5,feb,169,2,-1,0,no
73,retired,married,unknown,no,519,no,no,telephone,16,oct,434,1,57,1,yes
35,technician,married,secondary,no,0,no,no,cellular,27,aug,106,4,-1,0,no
51,blue-collar,divorced,secondary,no,203,yes,no,cellular,8,may,134,1,170,5,no
29,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48,6,-1,0,no
47,technician,married,secondary,no,-75,yes,no,cellular,4,feb,57,1,247,1,no
58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,7,5,-1,0,no
43,blue-collar,divorced,primary,no,-97,yes,yes,cellular,31,jul,747,4,-1,0,no
33,management,divorced,tertiary,no,0,yes,yes,cellular,19,aug,275,8,-1,0,no
34,blue-collar,married,secondary,no,1412,yes,yes,unknown,27,may,157,2,-1,0,no
55,services,divorced,tertiary,no,1983,yes,no,telephone,19,nov,123,1,-1,0,no
31,admin.,single,secondary,no,1588,yes,no,unknown,3,jun,14,1,-1,0,no
37,technician,single,tertiary,no,6101,no,no,cellular,4,may,60,5,87,1,no
46,management,married,tertiary,no,1285,yes,no,unknown,27,may,89,1,-1,0,no
49,technician,married,secondary,no,5996,no,no,telephone,21,nov,345,2,-1,0,no
46,admin.,married,primary,no,96,no,no,telephone,4,feb,151,2,-1,0,no
40,unemployed,married,secondary,no,0,yes,no,cellular,19,nov,332,1,183,1,no
37,management,single,tertiary,no,9,no,no,cellular,26,aug,484,2,-1,0,no
43,blue-collar,married,secondary,no,10910,yes,no,cellular,15,may,66,2,-1,0,no
27,technician,single,secondary,no,769,yes,no,unknown,9,may,317,2,-1,0,no
40,technician,married,secondary,no,990,yes,no,cellular,6,feb,252,3,-1,0,no
33,management,married,secondary,no,3935,yes,no,cellular,6,may,765,1,342,2,yes
35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,no
28,technician,single,secondary,no,1532,no,no,cellular,22,may,253,1,107,5,no
34,technician,single,secondary,no,0,no,no,cellular,21,aug,163,2,-1,0,no
50,management,married,tertiary,no,1240,no,no,cellular,12,aug,474,2,-1,0,no
34,unemployed,single,tertiary,no,415,no,no,cellular,12,aug,123,1,-1,0,no
58,self-employed,married,primary,no,671,yes,no,unknown,17,jun,16,3,-1,0,no
43,management,married,secondary,no,481,yes,no,telephone,18,nov,164,1,110,2,no
51,self-employed,divorced,primary,no,10924,no,no,cellular,6,may,106,2,-1,0,no
46,blue-collar,married,secondary,no,4855,yes,no,cellular,10,aug,1529,1,397,1,no
32,technician,divorced,secondary,no,-399,yes,no,unknown,2,jun,180,1,-1,0,no
50,technician,married,secondary,no,-568,yes,yes,unknown,28,may,860,2,-1,0,no
42,self-employed,married,tertiary,no,0,no,no,cellular,8,aug,118,6,-1,0,no
77,retired,married,tertiary,no,7802,no,no,telephone,4,may,421,1,92,2,yes
47,admin.,married,secondary,no,104,yes,yes,cellular,14,jul,77,2,-1,0,no
25,services,single,secondary,no,3217,yes,no,unknown,28,may,24,1,-1,0,no
50,management,married,tertiary,no,78,yes,no,cellular,14,jan,218,3,161,9,no
26,management,single,tertiary,no,122,no,yes,cellular,8,jul,160,1,-1,0,no
56,housemaid,divorced,primary,yes,1238,no,no,unknown,5,jun,1558,1,-1,0,yes
35,technician,single,tertiary,no,2658,yes,no,cellular,19,aug,768,2,141,3,yes
29,blue-collar,single,secondary,no,555,yes,no,cellular,15,may,133,4,-1,0,no
34,admin.,single,secondary,no,10,no,yes,cellular,18,nov,162,1,173,3,no
36,admin.,married,secondary,no,725,yes,no,cellular,27,feb,123,3,99,8,no
45,admin.,married,secondary,no,72,yes,yes,cellular,15,may,262,2,352,2,no
40,services,single,secondary,no,1547,yes,no,cellular,12,may,88,2,173,1,no
53,technician,married,secondary,no,230,no,yes,cellular,13,aug,112,2,-1,0,no
47,management,married,tertiary,no,2306,no,no,telephone,6,aug,239,4,-1,0,yes
